python_ja	connection	core	UNK	create_aggregate	UNK=name UNK=num_params UNK=aggregate_class
python_ja	audioop	core	UNK	reverse	UNK=fragment UNK=width
python_ja	httpconnection	core	UNK	set_debuglevel	UNK=level
python_ja	parser	core	UNK	sequence2st	UNK=sequence
python_ja	pdb	core	UNK	post_mortem	void
python_ja	cd	player	UNK	seek	UNK=minutes UNK=seconds UNK=frames
python_ja	datetime	core	UNK	timetuple	void
python_ja	threading	core	UNK	lock	void
python_ja	al	core	UNK	openport	UNK=name UNK=direction
python_ja	platform	core	UNK	system	void
python_ja	gc	core	UNK	isenabled	void
python_ja	rawconfigparser	core	UNK	sections	void
python_ja	tarfile	core	UNK	addfile	UNK=tarinfo
python_ja	str	core	UNK	rstrip	void
python_ja	shutil	core	UNK	copy	UNK=src UNK=dst
python_ja	platform	core	UNK	python_revision	void
python_ja	codecs	core	UNK	strict_errors	UNK=exception
python_ja	window	core	UNK	insch	void
python_ja	inspect	core	UNK	getsource	UNK=object
python_ja	doctest	core	UNK	debug_src	UNK=src
python_ja	threading	core	UNK	rlock	void
python_ja	weakkeydictionary	core	UNK	iterkeyrefs	void
python_ja	framework	core	UNK	dialogwindow	UNK=parent
python_ja	weakvaluedictionary	core	UNK	valuerefs	void
python_ja	urllib2	core	UNK	urlopen	UNK=url
python_ja	aifc	core	UNK	getcompname	void
python_ja	ossaudiodev	core	UNK	open	UNK=mode
python_ja	imap4	core	UNK	expunge	void
python_ja	codec	core	UNK	encode	UNK=input
python_ja	codecs	core	UNK	getdecoder	UNK=encoding
python_ja	difflib	core	UNK	get_close_matches	UNK=word UNK=possibilities
python_ja	shlex	core	UNK	split	UNK=s
python_ja	mimetypes	core	UNK	init	void
python_ja	shutil	core	UNK	copymode	UNK=src UNK=dst
python_ja	_winreg	core	UNK	openkeyex	void
python_ja	core	core	UNK	get_default_type	void
python_ja	os	core	UNK	dup2	UNK=fd UNK=fd2
python_ja	curses	core	UNK	endwin	void
python_ja	plistlib	core	UNK	readplistfromstring	UNK=data
python_ja	argumentparser	core	UNK	format_help	void
python_ja	xml.dom	minidom	UNK	parse	UNK=filename_or_file
python_ja	file	core	UNK	seek	UNK=offset
python_ja	core	core	UNK	assertnotregexpmatches	UNK=text UNK=regexp
python_ja	nntp	core	UNK	xgtitle	UNK=name
python_ja	logging	core	UNK	info	UNK=msg
python_ja	core	core	UNK	formatyear	UNK=theyear
python_ja	au_read	core	UNK	getnframes	void
python_ja	os	core	UNK	lchflags	UNK=path UNK=flags
python_ja	winsound	core	UNK	beep	UNK=frequency UNK=duration
python_ja	tokenize	core	UNK	tokenize	UNK=readline
python_ja	math	core	UNK	fsum	UNK=iterable
python_ja	basehttpserver	core	UNK	send_header	UNK=keyword UNK=value
python_ja	codecs	core	UNK	lookup	UNK=encoding
python_ja	os	path	UNK	split	UNK=path
python_ja	audioop	core	UNK	ratecv	UNK=fragment UNK=width UNK=nchannels
python_ja	environmentvarguard	core	UNK	set	UNK=envvar UNK=value
python_ja	email	utils	UNK	parsedate_tz	UNK=date
python_ja	ctypes	core	UNK	pyfunctype	UNK=restype
python_ja	urllib	core	UNK	pathname2url	UNK=path
python_ja	platform	core	UNK	platform	void
python_ja	core	core	UNK	sorted	UNK=iterable
python_ja	turtle	core	UNK	isvisible	void
python_ja	functools	core	UNK	cmp_to_key	UNK=func
python_ja	core	core	UNK	_flush	void
python_ja	imp	core	UNK	load_dynamic	UNK=name UNK=pathname
python_ja	locale	core	UNK	getpreferredencoding	void
python_ja	colorpicker	core	UNK	getcolor	UNK=prompt UNK=rgb
python_ja	os	core	UNK	utime	UNK=path UNK=times
python_ja	core	core	UNK	start	void
python_ja	curses	core	UNK	mousemask	UNK=mousemask
python_ja	findertools	core	UNK	print	UNK=file
python_ja	stringio	core	UNK	close	void
python_ja	core	core	UNK	rlock	void
python_ja	core	core	UNK	read	void
python_ja	re	core	UNK	search	UNK=pattern UNK=string
python_ja	os	path	UNK	relpath	UNK=path
python_ja	socket	core	UNK	settimeout	UNK=value
python_ja	functools	core	UNK	reduce	UNK=function UNK=iterable
python_ja	handler	core	UNK	close	void
python_ja	select	core	UNK	kevent	UNK=ident
python_ja	operator	core	UNK	lshift	UNK=a UNK=b
python_ja	au_read	core	UNK	getparams	void
python_ja	turtle	core	UNK	getshapes	void
python_ja	core	core	UNK	seekable	void
python_ja	array	core	UNK	pop	void
python_ja	core	core	UNK	memoryview	UNK=obj
python_ja	attributesns	core	UNK	getqnamebyname	UNK=name
python_ja	string	core	UNK	lower	UNK=s
python_ja	os	core	UNK	chdir	UNK=path
python_ja	array	core	UNK	read	UNK=f UNK=n
python_ja	bsddbobject	core	UNK	sync	void
python_ja	os	core	UNK	wait4	UNK=pid UNK=options
python_ja	fl	core	UNK	show_question	UNK=str1 UNK=str2 UNK=str3
python_ja	contenthandler	core	UNK	characters	UNK=content
python_ja	window	core	UNK	clear	void
python_ja	node	core	UNK	unlink	void
python_ja	datetime	core	UNK	date	void
python_ja	core	core	UNK	iterencode	UNK=o
python_ja	xmlreader	core	UNK	setdtdhandler	UNK=handler
python_ja	email	header	UNK	decode_header	UNK=header
python_ja	core	core	UNK	heading	UNK=column
python_ja	curses	core	UNK	init_color	UNK=color_number UNK=r UNK=g UNK=b
python_ja	os	core	UNK	mkdir	UNK=path
python_ja	socket	core	UNK	setsockopt	UNK=level UNK=optname UNK=value
python_ja	random	core	UNK	normalvariate	UNK=mu UNK=sigma
python_ja	audioop	core	UNK	avg	UNK=fragment UNK=width
python_ja	domimplementation	core	UNK	createdocument	UNK=namespaceuri UNK=qualifiedname UNK=doctype
python_ja	core	core	UNK	getsubject	UNK=record
python_ja	mutex	core	UNK	lock	UNK=function UNK=argument
python_ja	warnings	core	UNK	resetwarnings	void
python_ja	_winreg	core	UNK	queryvalue	UNK=key UNK=sub_key
python_ja	folder	core	UNK	movemessage	UNK=n UNK=tofolder UNK=ton
python_ja	xmlreader	core	UNK	getproperty	UNK=propertyname
python_ja	traceback	core	UNK	tb_lineno	UNK=tb
python_ja	curses	core	UNK	putp	UNK=string
python_ja	core	core	UNK	has_key	UNK=key
python_ja	random	core	UNK	getrandbits	UNK=k
python_ja	popen	core	UNK	kill	void
python_ja	shutil	core	UNK	unregister_archive_format	UNK=name
python_ja	basecookie	core	UNK	load	UNK=rawdata
python_ja	thread	core	UNK	interrupt_main	void
python_ja	urllib	core	UNK	urlretrieve	UNK=url
python_ja	httpconnection	core	UNK	endheaders	void
python_ja	core	core	UNK	get_opcodes	void
python_ja	au_write	core	UNK	setnchannels	UNK=n
python_ja	message	core	UNK	getplist	void
python_ja	ic	core	UNK	mapfile	UNK=file
python_ja	xmlreader	core	UNK	seterrorhandler	UNK=handler
python_ja	csv	core	UNK	field_size_limit	void
python_ja	core	core	UNK	get_content_type	void
python_ja	fnmatch	core	UNK	filter	UNK=names UNK=pattern
python_ja	weakvaluedictionary	core	UNK	itervaluerefs	void
python_ja	core	core	UNK	float	void
python_ja	mh	core	UNK	listfolders	void
python_ja	crypt	core	UNK	crypt	UNK=word UNK=salt
python_ja	shutil	core	UNK	copystat	UNK=src UNK=dst
python_ja	aifc	core	UNK	aifc	void
python_ja	timer	core	UNK	timeit	void
python_ja	core	core	UNK	parsestr	UNK=text
python_ja	sys	core	UNK	exit	void
python_ja	core	core	UNK	addsuccess	UNK=test
python_ja	datetime	core	UNK	decode	UNK=string
python_ja	core	core	UNK	element_options	UNK=elementname
python_ja	signal	core	UNK	pause	void
python_ja	core	core	UNK	items	void
python_ja	gc	core	UNK	get_objects	void
python_ja	gettext	core	UNK	gettext	UNK=message
python_ja	operator	core	UNK	iconcat	UNK=a UNK=b
python_ja	configparser	core	UNK	items	UNK=section
python_ja	core	core	UNK	add_label	UNK=label
python_ja	core	core	UNK	rotate	UNK=n
python_ja	core	core	UNK	set_step	void
python_ja	core	core	UNK	get_sequences	void
python_ja	imp	core	UNK	load_source	UNK=name UNK=pathname
python_ja	string	core	UNK	rsplit	UNK=s
python_ja	nntp	core	UNK	head	UNK=id
python_ja	packer	core	UNK	pack_fopaque	UNK=n UNK=data
python_ja	date	core	UNK	weekday	void
python_ja	core	core	UNK	bind	UNK=address
python_ja	multiprocessing	core	UNK	current_process	void
python_ja	template	core	UNK	open	UNK=file UNK=mode
python_ja	pop3	core	UNK	top	UNK=which UNK=howmuch
python_ja	fileinput	core	UNK	fileno	void
python_ja	os	core	UNK	_exit	UNK=n
python_ja	core	core	UNK	get_params	void
python_ja	os	path	UNK	getmtime	UNK=path
python_ja	operator	core	UNK	div	UNK=a UNK=b
python_ja	core	core	UNK	do_get	void
python_ja	urllib	core	UNK	urlcleanup	void
python_ja	cookiejar	core	UNK	set_cookie_if_ok	UNK=cookie UNK=request
python_ja	os	core	UNK	putenv	UNK=varname UNK=value
python_ja	ast	core	UNK	walk	UNK=node
python_ja	pickle	core	UNK	dump	UNK=obj UNK=file
python_ja	au_read	core	UNK	getsampwidth	void
python_ja	sgmlparser	core	UNK	handle_charref	UNK=ref
python_ja	email	core	UNK	message_from_file	UNK=fp
python_ja	ftp	core	UNK	storbinary	UNK=command UNK=file
python_ja	telnet	core	UNK	mt_interact	void
python_ja	core	core	UNK	get_folder	UNK=folder
python_ja	font	handle	UNK	getfontname	void
python_ja	bsddbobject	core	UNK	next	void
python_ja	handler	core	UNK	handle	UNK=record
python_ja	folder	core	UNK	parsesequence	UNK=seq
python_ja	core	core	UNK	event	UNK=event UNK=argument
python_ja	file	core	UNK	readlines	void
python_ja	folder	core	UNK	getfullname	void
python_ja	turtle	core	UNK	title	UNK=titlestring
python_ja	socket	core	UNK	getpeername	void
python_ja	smtp	core	UNK	starttls	void
python_ja	shutil	core	UNK	make_archive	UNK=base_name UNK=format
python_ja	cd	core	UNK	msftoframe	UNK=minutes UNK=seconds UNK=frames
python_ja	fl	core	UNK	show_input	UNK=prompt UNK=default
python_ja	element	core	UNK	getelementsbytagnamens	UNK=namespaceuri UNK=localname
python_ja	oss_audio_device	core	UNK	setparameters	UNK=format UNK=nchannels UNK=samplerate
python_ja	formatter	core	UNK	set_spacing	UNK=spacing
python_ja	cmath	core	UNK	atanh	UNK=x
python_ja	subprocess	core	UNK	check_call	void
python_ja	core	core	UNK	check_unused_args	UNK=used_args UNK=args UNK=kwargs
python_ja	wsgiref	util	UNK	setup_testing_defaults	UNK=environ
python_ja	operator	core	UNK	inv	UNK=obj
python_ja	re	core	UNK	subn	UNK=pattern UNK=repl UNK=string
python_ja	turtle	core	UNK	ontimer	UNK=fun
python_ja	core	core	UNK	get_charsets	void
python_ja	doccgixmlrpcrequesthandler	core	UNK	set_server_documentation	UNK=server_documentation
python_ja	shutil	core	UNK	get_archive_formats	void
python_ja	pyhkey	core	UNK	close	void
python_ja	oss_mixer_device	core	UNK	stereocontrols	void
python_ja	core	core	UNK	dispatch_exception	UNK=frame UNK=arg
python_ja	baseserver	core	UNK	finish_request	void
python_ja	sys	core	UNK	gettrace	void
python_ja	ast	core	UNK	increment_lineno	UNK=node
python_ja	ftp	core	UNK	delete	UNK=filename
python_ja	core	core	UNK	assertisnone	UNK=expr
python_ja	core	core	UNK	end	UNK=tag
python_ja	template	core	UNK	clone	void
python_ja	zlib	core	UNK	crc32	UNK=data
python_ja	cacheftphandler	core	UNK	setmaxconns	UNK=m
python_ja	gettext	core	UNK	lngettext	UNK=message
python_ja	basehttpserver	core	UNK	log_request	void
python_ja	grp	core	UNK	getgrnam	UNK=name
python_ja	core	core	UNK	user_return	UNK=frame UNK=return_value
python_ja	core	core	UNK	find_longest_match	UNK=alo UNK=ahi UNK=blo UNK=bhi
python_ja	oss_mixer_device	core	UNK	reccontrols	void
python_ja	stringprep	core	UNK	in_table_c21	UNK=code
python_ja	core	core	UNK	set_quit	void
python_ja	imap4	core	UNK	thread	UNK=threading_algorithm UNK=charset UNK=search_criterion
python_ja	aifc	core	UNK	getmark	UNK=id
python_ja	window	core	UNK	chgat	UNK=attr
python_ja	nntp	core	UNK	next	void
python_ja	os	path	UNK	getatime	UNK=path
python_ja	math	core	UNK	modf	UNK=x
python_ja	turtle	core	UNK	end_fill	void
python_ja	form	core	UNK	show_form	UNK=placement UNK=bordertype UNK=name
python_ja	operator	core	UNK	truediv	UNK=a UNK=b
python_ja	sysconfig	core	UNK	get_path_names	void
python_ja	window	core	UNK	standend	void
python_ja	httpresponse	core	UNK	getheaders	void
python_ja	contenthandler	core	UNK	startelement	UNK=name UNK=attrs
python_ja	tzinfo	core	UNK	utcoffset	UNK=self UNK=dt
python_ja	imghdr	core	UNK	what	UNK=filename
python_ja	ctypes	core	UNK	pointer	UNK=type
python_ja	multifile	core	UNK	is_data	UNK=str
python_ja	core	core	UNK	_setroot	UNK=element
python_ja	curses	panel	UNK	update_panels	void
python_ja	request	core	UNK	get_selector	void
python_ja	binascii	core	UNK	b2a_uu	UNK=data
python_ja	dictwriter	core	UNK	writeheader	void
python_ja	core	core	UNK	replace_header	UNK=_name UNK=_value
python_ja	inputsource	core	UNK	getencoding	void
python_ja	document	core	UNK	createtextnode	UNK=data
python_ja	popen	core	UNK	poll	void
python_ja	application	core	UNK	getabouttext	void
python_ja	audio	configuration	UNK	setchannels	UNK=nchannels
python_ja	sys	core	UNK	getfilesystemencoding	void
python_ja	core	core	UNK	wait	void
python_ja	turtle	core	UNK	ycor	void
python_ja	core	core	UNK	dispatch_line	UNK=frame
python_ja	logger	core	UNK	geteffectivelevel	void
python_ja	nntp	core	UNK	getwelcome	void
python_ja	window	core	UNK	close	void
python_ja	os	path	UNK	normpath	UNK=path
python_ja	importlib	core	UNK	import_module	UNK=name
python_ja	operator	core	UNK	itemgetter	UNK=item
python_ja	traceback	core	UNK	format_exception_only	UNK=type UNK=value
python_ja	gl	core	UNK	pwlcurve	UNK=points UNK=type
python_ja	forms	object	UNK	delete_object	void
python_ja	uuid	core	UNK	getnode	void
python_ja	nntp	core	UNK	xhdr	UNK=header UNK=string
python_ja	core	core	UNK	intersection_update	UNK=other
python_ja	colorsys	core	UNK	yiq_to_rgb	UNK=y UNK=i UNK=q
python_ja	bsddbobject	core	UNK	has_key	UNK=key
python_ja	poll	core	UNK	register	UNK=fd
python_ja	contenthandler	core	UNK	startelementns	UNK=name UNK=qname UNK=attrs
python_ja	xml.sax	saxutils	UNK	escape	UNK=data
python_ja	defaultcookiepolicy	core	UNK	is_not_allowed	UNK=domain
python_ja	core	core	UNK	get_content_subtype	void
python_ja	sgmlparser	core	UNK	get_starttag_text	void
python_ja	ctypes	core	UNK	addressof	UNK=obj
python_ja	xmlrpclib	core	UNK	boolean	UNK=value
python_ja	folder	core	UNK	removemessages	UNK=list
python_ja	httpconnection	core	UNK	set_tunnel	UNK=host
python_ja	imp	core	UNK	is_frozen	UNK=name
python_ja	str	core	UNK	format	void
python_ja	new	core	UNK	classobj	UNK=name UNK=baseclasses UNK=dict
python_ja	sys	core	UNK	getcheckinterval	void
python_ja	message	core	UNK	islast	UNK=line
python_ja	core	core	UNK	cancel_join_thread	void
python_ja	imageop	core	UNK	grey2grey4	UNK=image UNK=width UNK=height
python_ja	calendar	core	UNK	month	UNK=theyear UNK=themonth
python_ja	xml.etree	elementtree	UNK	xml	UNK=text
python_ja	audio	port	UNK	closeport	void
python_ja	inspect	core	UNK	getargspec	UNK=func
python_ja	node	core	UNK	issamenode	UNK=other
python_ja	os	core	UNK	read	UNK=fd UNK=n
python_ja	core	core	UNK	selection	void
python_ja	sgmlparser	core	UNK	handle_endtag	UNK=tag UNK=method
python_ja	difflib	core	UNK	is_line_junk	UNK=line
python_ja	str	core	UNK	rfind	UNK=sub
python_ja	os	core	UNK	symlink	UNK=source UNK=link_name
python_ja	core	core	UNK	handle_connect	void
python_ja	window	core	UNK	syncup	void
python_ja	curses	ascii	UNK	isprint	UNK=c
python_ja	ctypes	core	UNK	memmove	UNK=dst UNK=src UNK=count
python_ja	os	path	UNK	dirname	UNK=path
python_ja	os	core	UNK	getenv	UNK=varname
python_ja	core	core	UNK	shouldflush	UNK=record
python_ja	core	core	UNK	control	UNK=name UNK=type UNK=x
python_ja	linecache	core	UNK	getline	UNK=filename UNK=lineno
python_ja	_winreg	core	UNK	deletekey	UNK=key UNK=sub_key
python_ja	readline	core	UNK	get_history_length	void
python_ja	attributes	core	UNK	getnames	void
python_ja	simplexmlrpcserver	core	UNK	register_function	UNK=function
python_ja	dbhash	core	UNK	last	void
python_ja	repr	core	UNK	repr	UNK=obj
python_ja	oss_mixer_device	core	UNK	set_recsrc	UNK=bitmask
python_ja	htmlparser	core	UNK	anchor_bgn	UNK=href UNK=name UNK=type
python_ja	sndhdr	core	UNK	what	UNK=filename
python_ja	core	core	UNK	from_splittable	UNK=ustr
python_ja	contenthandler	core	UNK	endprefixmapping	UNK=prefix
python_ja	email	charset	UNK	add_codec	UNK=charset UNK=codecname
python_ja	os	core	UNK	readlink	UNK=path
python_ja	socket	core	UNK	recv	UNK=bufsize
python_ja	xmlparser	core	UNK	setparamentityparsing	UNK=flag
python_ja	atexit	core	UNK	register	UNK=func
python_ja	termios	core	UNK	tcflow	UNK=fd UNK=action
python_ja	core	core	UNK	long	void
python_ja	core	core	UNK	configure	UNK=style
python_ja	macos	core	UNK	getticks	void
python_ja	dircache	core	UNK	listdir	UNK=path
python_ja	core	core	UNK	peek	void
python_ja	window	core	UNK	overlay	UNK=destwin
python_ja	rawconfigparser	core	UNK	options	UNK=section
python_ja	array	core	UNK	insert	UNK=i UNK=x
python_ja	binhex	core	UNK	binhex	UNK=input UNK=output
python_ja	scheduler	core	UNK	enterabs	UNK=time UNK=priority UNK=action UNK=argument
python_ja	easydialogs	core	UNK	getargv	void
python_ja	mimetypes	core	UNK	read_windows_registry	void
python_ja	core	core	UNK	fill	UNK=text
python_ja	curses	core	UNK	nonl	void
python_ja	date	core	UNK	strftime	UNK=format
python_ja	tarfile	core	UNK	close	void
python_ja	handler	core	UNK	setformatter	UNK=form
python_ja	string	core	UNK	rfind	UNK=s UNK=sub
python_ja	core	core	UNK	logical_xor	UNK=other
python_ja	datetime	core	UNK	replace	void
python_ja	fm	core	UNK	setpath	UNK=string
python_ja	gettext	core	UNK	find	UNK=domain
python_ja	core	core	UNK	poll	void
python_ja	cd	parser	UNK	deleteparser	void
python_ja	errorhandler	core	UNK	error	UNK=exception
python_ja	sgmlparser	core	UNK	end_tag	void
python_ja	logging	core	UNK	basicconfig	void
python_ja	core	core	UNK	start_component	void
python_ja	window	core	UNK	mvwin	UNK=new_y UNK=new_x
python_ja	hmac	core	UNK	copy	void
python_ja	unittest	core	UNK	skip	UNK=reason
python_ja	ftp	core	UNK	pwd	void
python_ja	core	core	UNK	viewitems	void
python_ja	fileinput	core	UNK	hook_encoded	UNK=encoding
python_ja	message	core	UNK	getheader	UNK=name
python_ja	imp	core	UNK	release_lock	void
python_ja	core	core	UNK	loadlibrary	UNK=name
python_ja	base64	core	UNK	decodestring	UNK=s
python_ja	tarfile	core	UNK	getmembers	void
python_ja	core	core	UNK	ugettext	UNK=message
python_ja	inspect	core	UNK	isdatadescriptor	UNK=object
python_ja	compiler	core	UNK	parsefile	UNK=path
python_ja	pop3	core	UNK	quit	void
python_ja	easydialogs	core	UNK	progressbar	void
python_ja	unpacker	core	UNK	unpack_opaque	void
python_ja	zipfile	core	UNK	close	void
python_ja	core	core	UNK	bin	UNK=x
python_ja	curses	core	UNK	newpad	UNK=nlines UNK=ncols
python_ja	socket	core	UNK	ioctl	UNK=control UNK=option
python_ja	rawconfigparser	core	UNK	getint	UNK=section UNK=option
python_ja	msilib	core	UNK	createrecord	UNK=count
python_ja	core	core	UNK	imap_unordered	UNK=func UNK=iterable
python_ja	handler	core	UNK	release	void
python_ja	stringprep	core	UNK	in_table_d1	UNK=code
python_ja	str	core	UNK	isspace	void
python_ja	math	core	UNK	fmod	UNK=x UNK=y
python_ja	os	core	UNK	close	UNK=fd
python_ja	xmlrpclib	core	UNK	loads	UNK=data
python_ja	zipfile	core	UNK	namelist	void
python_ja	core	core	UNK	text	UNK=name UNK=x UNK=y
python_ja	audioop	core	UNK	add	UNK=fragment1 UNK=fragment2 UNK=width
python_ja	plistlib	core	UNK	writeplist	UNK=rootobject UNK=pathorfile
python_ja	gl	core	UNK	nurbscurve	UNK=knots UNK=ctlpoints UNK=order UNK=type
python_ja	logger	core	UNK	exception	UNK=msg
python_ja	cookiepolicy	core	UNK	return_ok	UNK=cookie UNK=request
python_ja	core	core	UNK	get_from	void
python_ja	async_chat	core	UNK	discard_buffers	void
python_ja	au_read	core	UNK	getmarkers	void
python_ja	math	core	UNK	cosh	UNK=x
python_ja	core	core	UNK	getchildnodes	void
python_ja	htmlparser	core	UNK	handle_pi	UNK=data
python_ja	random	core	UNK	randint	UNK=a UNK=b
python_ja	core	core	UNK	vformat	UNK=format_string UNK=args UNK=kwargs
python_ja	cd	player	UNK	preventremoval	void
python_ja	core	core	UNK	get_visible	void
python_ja	core	core	UNK	lookup	UNK=name
python_ja	request	core	UNK	get_full_url	void
python_ja	file	core	UNK	truncate	void
python_ja	core	core	UNK	repr	UNK=object
python_ja	attributes	core	UNK	getvalue	UNK=name
python_ja	epoll	core	UNK	fromfd	UNK=fd
python_ja	calendar	core	UNK	monthcalendar	UNK=year UNK=month
python_ja	form	core	UNK	bgn_group	void
python_ja	cd	player	UNK	playtrack	UNK=start UNK=play
python_ja	core	core	UNK	hide	UNK=tab_id
python_ja	core	core	UNK	recv	void
python_ja	str	core	UNK	isdigit	void
python_ja	unicodedata	core	UNK	combining	UNK=unichr
python_ja	core	core	UNK	clone	UNK=fp
python_ja	datetime	core	UNK	weekday	void
python_ja	rawconfigparser	core	UNK	set	UNK=section UNK=option UNK=value
python_ja	textwrap	core	UNK	fill	UNK=text
python_ja	imap4	core	UNK	store	UNK=message_set UNK=command UNK=flag_list
python_ja	core	core	UNK	get_body_encoding	void
python_ja	ftp	core	UNK	ntransfercmd	UNK=cmd
python_ja	turtle	core	UNK	showturtle	void
python_ja	errorhandler	core	UNK	warning	UNK=exception
python_ja	httpresponse	core	UNK	fileno	void
python_ja	curses	core	UNK	erasechar	void
python_ja	core	core	UNK	charset	void
python_ja	bisect	core	UNK	bisect_left	UNK=a)
python_ja	binascii	core	UNK	rledecode_hqx	UNK=data
python_ja	summaryinformation	core	UNK	persist	void
python_ja	multiprocessing	sharedctypes	UNK	array	UNK=typecode_or_type UNK=size_or_initializer
python_ja	core	core	UNK	get_lineno	void
python_ja	thread	core	UNK	exit	void
python_ja	core	core	UNK	set_seq2	UNK=b
python_ja	optionparser	core	UNK	remove_option	UNK=opt_str
python_ja	operator	core	UNK	sub	UNK=a UNK=b
python_ja	fnmatch	core	UNK	fnmatchcase	UNK=filename UNK=pattern
python_ja	rexec	core	UNK	r_reload	UNK=module
python_ja	core	core	UNK	dict	void
python_ja	window	core	UNK	insstr	void
python_ja	codecs	core	UNK	backslashreplace_errors	UNK=exception
python_ja	itertools	core	UNK	repeat	UNK=object
python_ja	socket	core	UNK	sendto	UNK=string UNK=address
python_ja	core	core	UNK	reload	UNK=module
python_ja	cmath	core	UNK	asinh	UNK=x
python_ja	readline	core	UNK	redisplay	void
python_ja	locale	core	UNK	resetlocale	void
python_ja	colorsys	core	UNK	rgb_to_hls	UNK=r UNK=g UNK=b
python_ja	ftp	core	UNK	quit	void
python_ja	os	core	UNK	tempnam	void
python_ja	htmlparser	core	UNK	handle_comment	UNK=data
python_ja	aifc	core	UNK	setcomptype	UNK=type UNK=name
python_ja	aifc	core	UNK	writeframesraw	UNK=data
python_ja	curses	core	UNK	def_shell_mode	void
python_ja	core	core	UNK	asserttrue	UNK=expr
python_ja	core	core	UNK	run	UNK=cmd
python_ja	xml.etree	elementtree	UNK	insert	UNK=index UNK=element
python_ja	folder	core	UNK	setlast	UNK=n
python_ja	audio	device	UNK	read	UNK=size
python_ja	difflib	core	UNK	is_character_junk	UNK=ch
python_ja	document	core	UNK	createprocessinginstruction	UNK=target UNK=data
python_ja	operator	core	UNK	and_	UNK=a UNK=b
python_ja	core	core	UNK	assertin	UNK=first UNK=second
python_ja	baseserver	core	UNK	handle_request	void
python_ja	xmlparser	core	UNK	startdoctypedeclhandler	UNK=doctypename UNK=systemid UNK=publicid UNK=has_internal_subset
python_ja	core	core	UNK	report_failure	UNK=out UNK=test UNK=example UNK=got
python_ja	operator	core	UNK	itruediv	UNK=a UNK=b
python_ja	writer	core	UNK	send_hor_rule	void
python_ja	ctypes	core	UNK	sizeof	UNK=obj_or_type
python_ja	core	core	UNK	setup_environ	void
python_ja	turtle	core	UNK	setx	UNK=x
python_ja	curses	ascii	UNK	islower	UNK=c
python_ja	curses	core	UNK	longname	void
python_ja	calendar	core	UNK	itermonthdays2	UNK=year UNK=month
python_ja	asyncore	core	UNK	loop	void
python_ja	sha	core	UNK	hexdigest	void
python_ja	core	core	UNK	max_mag	UNK=x UNK=y
python_ja	operator	core	UNK	delslice	UNK=a UNK=b UNK=c
python_ja	doctest	core	UNK	testfile	UNK=filename
python_ja	colorsys	core	UNK	hls_to_rgb	UNK=h UNK=l UNK=s
python_ja	popen	core	UNK	send_signal	UNK=signal
python_ja	core	core	UNK	element_names	void
python_ja	operator	core	UNK	contains	UNK=a UNK=b
python_ja	core	core	UNK	to_integral	void
python_ja	au_read	core	UNK	getcomptype	void
python_ja	locale	core	UNK	getdefaultlocale	void
python_ja	core	core	UNK	sub	UNK=repl UNK=string
python_ja	core	core	UNK	assertdictcontainssubset	UNK=expected UNK=actual
python_ja	core	core	UNK	compare_total_mag	UNK=other
python_ja	au_write	core	UNK	setcomptype	UNK=type UNK=name
python_ja	mmap	core	UNK	write	UNK=string
python_ja	turtle	core	UNK	listen	void
python_ja	xmlparser	core	UNK	endcdatasectionhandler	void
